	Chr	ORF	TSS	Strand	TTS	+1 nucleosome
3422	chrXIII	YMR063W	397040	+	397796	397080
3423	chrXIII	YMR064W	397930	+	399572	397980
3424	chrXIII	YMR065W	399851	+	401327	399883
3425	chrXIII	YMR066W	401523	+	404312	401559
3426	chrXIII	YMR067C	405600	-	404296	405541
3427	chrXIII	YMR068W	406290	+	407673	406337
3428	chrXIII	YMR069W	407801	+	408811	407828
3429	chrXIII	YMR070W	408944	+	410776	409035
3430	chrXIII	YMR071C	411323	-	410693	411281
3431	chrXIII	YMR072W	411547	+	412262	411598
3432	chrXIII	YMR073C	412913	-	412025	412867
3433	chrXIII	YMR074C	413492	-	412965	413460
3434	chrXIII	YMR075W	413979	+	416150	413769
3435	chrXIII	YMR076C	420108	-	415986	420071
3436	chrXIII	YMR077C	422216	-	421294	422155
3437	chrXIII	YMR078C	424735	-	422399	424696
3438	chrXIII	YMR079W	424945	+	426389	424980
3439	chrXIII	YMR080C	429697	-	426331	429667
3440	chrXIII	YMR081C	431549	-	430079	431443
3441	chrXIII	YMR083W	434734	+	436009	434798
3442	chrXIII	YMR086W	439146	+	442233	439190
3443	chrXIII	YMR087W	442469	+	443415	442520
3444	chrXIII	YMR088C	445242	-	443352	445178
3445	chrXIII	YMR089C	448308	-	445401	448261
3446	chrXIII	YMR091C	451422	-	450011	451356
3447	chrXIII	YMR092C	453511	-	451562	453519
3448	chrXIII	YMR093W	453992	+	455664	454032
3449	chrXIII	YMR094W	455815	+	457261	455859
3450	chrXIII	YMR095C	457959	-	457285	458106
3451	chrXIII	YMR096W	458379	+	459451	458336
3452	chrXIII	YMR097C	460570	-	459376	460515
3453	chrXIII	YMR098C	462678	-	460697	462640
3454	chrXIII	YMR099C	464850	-	463845	464790
3455	chrXIII	YMR100W	466071	+	468349	465989
3456	chrXIII	YMR104C	475526	-	473420	475421
3457	chrXIII	YMR105C	477665	-	475747	477758
3458	chrXIII	YMR106C	480230	-	478178	480171
3459	chrXIII	YMR107W	482976	+	483553	482670
3460	chrXIII	YMR108W	483875	+	486308	483876
3461	chrXIII	YMR109W	486546	+	490321	486599
3462	chrXIII	YMR110C	492015	-	490220	491960
3463	chrXIII	YMR112C	494461	-	493975	494404
3464	chrXIII	YMR113W	494945	+	496352	494993
3465	chrXIII	YMR114C	497481	-	496249	497446
3466	chrXIII	YMR115W	497650	+	499328	497711
3467	chrXIII	YMR116C	500717	-	499325	500754
3468	chrXIII	YMR117C	501919	-	501086	501883
3469	chrXIII	YMR119W	505135	+	507335	505185
3470	chrXIII	YMR120C	509323	-	507335	509440
3471	chrXIII	YMR121C	510383	-	509682	510333
3472	chrXIII	YMR123W	513542	+	514086	513606
3473	chrXIII	YMR125W	517471	+	520588	517519
3474	chrXIII	YMR127C	523446	-	522112	523404
3475	chrXIII	YMR128W	523650	+	527691	523679
3476	chrXIII	YMR129W	527746	+	531969	527817
3477	chrXIII	YMR131C	534698	-	533091	534716
3478	chrXIII	YMR133W	536207	+	537609	535865
3479	chrXIII	YMR135C	540109	-	538638	540044
3480	chrXIII	YMR136W	540914	+	542962	541017
3481	chrXIII	YMR137C	545024	-	542851	544985
3482	chrXIII	YMR138W	545155	+	545798	545207
3483	chrXIII	YMR139W	545933	+	547330	545983
3484	chrXIII	YMR140W	547657	+	549237	547689
3485	chrXIII	YMR142C	551211	-	550088	551182
3486	chrXIII	YMR143W	551853	+	552986	551935
3487	chrXIII	YMR145C	556678	-	554594	556804
3488	chrXIII	YMR146C	558590	-	557382	558524
3489	chrXIII	YMR148W	560059	+	560979	560121
3490	chrXIII	YMR149W	560919	+	561967	560967
3491	chrXIII	YMR150C	562568	-	561811	562524
3492	chrXIII	YMR152W	563085	+	564255	563116
3493	chrXIII	YMR153W	564383	+	565989	564435
3494	chrXIII	YMR154C	568218	-	565999	568170
3495	chrXIII	YMR156C	571046	-	570244	570958
3496	chrXIII	YMR157C	572042	-	571267	572022
3497	chrXIII	YMR158W	572241	+	572800	572259
3498	chrXIII	YMR159C	574893	-	574476	574818
3499	chrXIII	YMR161W	577669	+	578419	577709
3500	chrXIII	YMR162C	584075	-	578709	584045
3501	chrXIII	YMR163C	586533	-	584215	586470
3502	chrXIII	YMR164C	589689	-	586894	589604
3503	chrXIII	YMR165C	592816	-	589945	592711
3504	chrXIII	YMR167W	594875	+	597218	594917
3505	chrXIII	YMR168C	599170	-	596950	599125
3506	chrXIII	YMR169C	601138	-	599297	601129
3507	chrXIII	YMR170C	603108	-	601268	603267
3508	chrXIII	YMR171C	605696	-	603615	605681
3509	chrXIII	YMR172W	606106	+	608246	606102
3510	chrXIII	YMR173W	608635	+	610094	608556
3511	chrXIII	YMR176W	611632	+	616033	611671
3512	chrXIII	YMR177W	616429	+	618318	616477
3513	chrXIII	YMR179W	619799	+	622243	619757
3514	chrXIII	YMR180C	623290	-	622133	623182
3515	chrXIII	YMR182C	625280	-	624532	625216
3516	chrXIII	YMR183C	627885	-	626677	627847
3517	chrXIII	YMR184W	628182	+	628828	628190
3518	chrXIII	YMR186W	632328	+	634563	632328
3519	chrXIII	YMR188C	637027	-	636174	637040
3520	chrXIII	YMR189W	637364	+	640694	637357
3521	chrXIII	YMR190C	645410	-	640767	645383
3522	chrXIII	YMR191W	645646	+	646936	645672
3523	chrXIII	YMR192W	647029	+	649363	647109
3524	chrXIII	YMR193W	650026	+	650935	650066
3525	chrXIII	YMR194W	651163	+	652008	651167
3526	chrXIII	YMR194C-B	652913	-	652325	652876
3527	chrXIII	YMR195W	654029	+	654542	653840
3528	chrXIII	YMR197C	659231	-	658369	659195
3529	chrXIII	YMR198W	659465	+	661658	659485
3530	chrXIII	YMR199W	662446	+	664379	662291
3531	chrXIII	YMR200W	664668	+	665869	664694
3532	chrXIII	YMR201C	667059	-	665713	667044
3533	chrXIII	YMR202W	667512	+	668268	667518
3534	chrXIII	YMR203W	668427	+	669875	668514
3535	chrXIII	YMR204C	671366	-	669825	671330
3536	chrXIII	YMR207C	684003	-	677075	683957
3537	chrXIII	YMR208W	684449	+	685907	684429
3538	chrXIII	YMR210W	687493	+	688924	687532
3539	chrXIII	YMR211W	689040	+	690652	689106
3540	chrXIII	YMR212C	693189	-	690577	693128
3541	chrXIII	YMR213W	693350	+	695190	693392
3542	chrXIII	YMR214W	695331	+	696617	695350
3543	chrXIII	YMR215W	696762	+	698498	696772
3544	chrXIII	YMR216C	701235	-	698693	701153
3545	chrXIII	YMR217W	701664	+	703449	701713
3546	chrXIII	YMR218C	706919	-	703360	706862
3547	chrXIII	YMR219W	707111	+	712197	707115
3548	chrXIII	YMR220W	712298	+	713913	712325
3549	chrXIII	YMR222C	716337	-	715573	716283
3550	chrXIII	YMR223W	716512	+	718467	716558
3551	chrXIII	YMR224C	720693	-	718413	720639
3552	chrXIII	YMR225C	721424	-	720804	721371
3553	chrXIII	YMR226C	722446	-	721532	722388
3554	chrXIII	YMR227C	724403	-	722474	724384
3555	chrXIII	YMR228W	724618	+	725731	724637
3556	chrXIII	YMR229C	731176	-	725828	731163
3557	chrXIII	YMR230W	732382	+	733234	732424
3558	chrXIII	YMR231W	733493	+	736822	733545
3559	chrXIII	YMR232W	736926	+	739013	736806
3560	chrXIII	YMR233W	739128	+	739913	739214
3561	chrXIII	YMR234W	740193	+	741417	740243
3562	chrXIII	YMR235C	742779	-	741304	742715
3563	chrXIII	YMR236W	742951	+	743664	742986
3564	chrXIII	YMR237W	743684	+	746086	743712
3565	chrXIII	YMR238W	746237	+	747817	746272
3566	chrXIII	YMR239C	749735	-	748109	749691
3567	chrXIII	YMR240C	751307	-	749878	751255
3568	chrXIII	YMR241W	751739	+	752973	751660
3569	chrXIII	YMR242C	754228	-	753118	754186
3570	chrXIII	YMR243C	756277	-	754714	756260
3571	chrXIII	YMR246W	759580	+	762046	759462
3572	chrXIII	YMR247C	768100	-	763291	768050
3573	chrXIII	YMR250W	770758	+	772879	770713
3574	chrXIII	YMR251W	773280	+	774015	772843
3575	chrXIII	YMR251W-A	774711	+	775213	774637
3576	chrXIII	YMR255W	778018	+	778690	778015
3577	chrXIII	YMR256C	779159	-	778774	779095
3578	chrXIII	YMR257C	782419	-	779388	782366
3579	chrXIII	YMR260C	789864	-	789218	789832
3580	chrXIII	YMR261C	793452	-	790060	793436
3581	chrXIII	YMR263W	794893	+	795597	794931
3582	chrXIII	YMR264W	795759	+	796541	795798
3583	chrXIII	YMR266W	798501	+	801586	798601
3584	chrXIII	YMR267W	801682	+	802795	801733
3585	chrXIII	YMR268C	804264	-	802708	804218
3586	chrXIII	YMR269W	804417	+	805146	804459
3587	chrXIII	YMR270C	806564	-	805219	806501
3588	chrXIII	YMR271C	808112	-	806789	808057
3589	chrXIII	YMR272C	810816	-	809448	810811
3590	chrXIII	YMR273C	814176	-	811158	814133
3591	chrXIII	YMR274C	815320	-	814320	815306
3592	chrXIII	YMR275C	818632	-	815531	818578
3593	chrXIII	YMR276W	818789	+	820056	818852
3594	chrXIII	YMR277W	820159	+	822583	820200
3595	chrXIII	YMR278W	822723	+	824771	822743
3596	chrXIII	YMR280C	831329	-	827028	831365
3597	chrXIII	YMR281W	832265	+	833348	832292
3598	chrXIII	YMR282C	835145	-	833270	835103
3599	chrXIII	YMR283C	836842	-	835249	836787
3600	chrXIII	YMR284W	838143	+	840078	838145
3601	chrXIII	YMR285C	841699	-	839947	841680
3602	chrXIII	YMR286W	841925	+	842330	841964
3603	chrXIII	YMR287C	845420	-	842303	845353
3604	chrXIII	YMR288W	845558	+	848538	845598
3605	chrXIII	YMR289W	848693	+	849948	848718
3606	chrXIII	YMR290C	851618	-	849826	851582
3607	chrXIII	YMR292W	854765	+	855380	854799
3608	chrXIII	YMR293C	856823	-	855312	856771
3609	chrXIII	YMR294W	856931	+	858138	857015
3610	chrXIII	YMR295C	858945	-	858107	858905
3611	chrXIII	YMR296C	861099	-	859131	860956
3612	chrXIII	YMR297W	861850	+	863628	861916
3613	chrXIII	YMR298W	863797	+	864385	863842
3614	chrXIII	YMR299C	865401	-	864299	865316
3615	chrXIII	YMR300C	867174	-	865496	867115
3616	chrXIII	YMR301C	869666	-	867484	869636
3617	chrXIII	YMR302C	872664	-	870011	872625
3618	chrXIII	YMR303C	874395	-	873210	874496
3619	chrXIII	YMR304W	874791	+	878947	874847
3620	chrXIII	YMR305C	880324	-	878875	880486
3621	chrXIII	YMR306W	880818	+	886520	881109
3622	chrXIII	YMR307W	886968	+	888862	887022
3623	chrXIII	YMR308C	892401	-	888896	892328
3624	chrXIII	YMR309C	895482	-	892680	895437
3625	chrXIII	YMR311C	897642	-	896862	897598
3626	chrXIII	YMR312W	898401	+	899344	898429
3627	chrXIII	YMR313C	901322	-	899279	901291
3628	chrXIII	YMR314W	901666	+	902571	901698
3629	chrXIII	YMR315W	902698	+	903960	902763
3630	chrXIII	YMR316W	904761	+	905892	904760
3631	chrXIII	YMR318C	912187	-	910897	912205
3632	chrXIII	YMR319C	914724	-	912654	914715
3633	chrXIV	YNL339C	6167	-	294	6166
3634	chrXIV	YNL336W	8323	+	9556	8390
3635	chrXIV	YNL334C	12923	-	12092	12924
3636	chrXIV	YNL333W	13199	+	14305	13111
3637	chrXIV	YNL332W	14832	+	15854	14603
3638	chrXIV	YNL331C	17248	-	15902	17349
3639	chrXIV	YNL330C	19357	-	17940	19306
3640	chrXIV	YNL329C	22633	-	19481	22625
3641	chrXIV	YNL328C	23345	-	22533	23234
3642	chrXIV	YNL327W	24017	+	27226	23893
3643	chrXIV	YNL326C	28379	-	27184	28330
3644	chrXIV	YNL325C	31387	-	28679	31692
3645	chrXIV	YNL323W	31900	+	33326	31947
3646	chrXIV	YNL322C	34262	-	33217	34196
3647	chrXIV	YNL321W	34696	+	37555	34721
3648	chrXIV	YNL318C	40329	-	38707	40387
3649	chrXIV	YNL317W	40619	+	42091	40649
3650	chrXIV	YNL316C	43131	-	41917	43072
3651	chrXIV	YNL315C	44269	-	43219	44224
3652	chrXIV	YNL314W	44444	+	45311	44486
3653	chrXIV	YNL312W	48245	+	49294	48297
3654	chrXIV	YNL311C	51688	-	49333	51645
3655	chrXIV	YNL310C	52463	-	51818	52412
3656	chrXIV	YNL309W	52597	+	54123	52660
3657	chrXIV	YNL308C	55934	-	54048	55877
3658	chrXIV	YNL307C	57739	-	56123	57686
3659	chrXIV	YNL306W	58129	+	58899	58168
3660	chrXIV	YNL304W	60247	+	61681	60292
3661	chrXIV	YNL302C	62973	-	61837	62917
3662	chrXIV	YNL301C	64586	-	63410	64551
3663	chrXIV	YNL299W	66422	+	68509	66481
3664	chrXIV	YNL298W	68781	+	71549	68749
3665	chrXIV	YNL297C	76622	-	71599	76571
3666	chrXIV	YNL294C	80426	-	78504	80382
3667	chrXIV	YNL293W	80576	+	82642	80626
3668	chrXIV	YNL292W	82797	+	84132	82832
3669	chrXIV	YNL291C	86037	-	84125	85987
3670	chrXIV	YNL290W	86210	+	87359	86242
3671	chrXIV	YNL289W	87816	+	88878	87775
3672	chrXIV	YNL288W	90162	+	91498	90211
3673	chrXIV	YNL287W	91805	+	95020	91853
3674	chrXIV	YNL286W	95128	+	96175	95167
3675	chrXIV	YNL284C	104055	-	103058	104030
3676	chrXIV	YNL283C	107046	-	105130	106712
3677	chrXIV	YNL282W	107639	+	108600	107705
3678	chrXIV	YNL281W	108448	+	109120	108471
3679	chrXIV	YNL280C	110472	-	108990	110492
3680	chrXIV	YNL279W	110917	+	113154	110851
3681	chrXIV	YNL278W	113142	+	116645	113130
3682	chrXIV	YNL277W	117207	+	118918	117179
3683	chrXIV	YNL275W	119251	+	121092	119274
3684	chrXIV	YNL274C	122231	-	120987	122207
3685	chrXIV	YNL273W	122834	+	126667	122878
3686	chrXIV	YNL272C	129180	-	126759	129147
3687	chrXIV	YNL271C	135674	-	129364	135589
3688	chrXIV	YNL270C	137815	-	135940	137812
3689	chrXIV	YNL268W	138494	+	140515	138573
3690	chrXIV	YNL267W	140779	+	144209	140826
3691	chrXIV	YNL265C	145302	-	144130	145268
3692	chrXIV	YNL264C	146619	-	145417	146561
3693	chrXIV	YNL263C	147983	-	146796	147943
3694	chrXIV	YNL262W	148199	+	155048	148234
3695	chrXIV	YNL261W	155060	+	156641	155073
3696	chrXIV	YNL259C	157894	-	157538	157871
3697	chrXIV	YNL258C	160381	-	157994	160380
3698	chrXIV	YNL257C	164376	-	160585	164320
3699	chrXIV	YNL256W	164538	+	167173	164603
3700	chrXIV	YNL255C	167817	-	167041	167818
3701	chrXIV	YNL254C	169314	-	167815	169225
3702	chrXIV	YNL253W	169986	+	171437	170003
3703	chrXIV	YNL252C	172306	-	171302	172262
3704	chrXIV	YNL251C	174587	-	172426	174517
3705	chrXIV	YNL250W	175388	+	179496	175439
3706	chrXIV	YNL249C	181022	-	179367	180980
3707	chrXIV	YNL248C	182646	-	181169	182626
3708	chrXIV	YNL247W	182887	+	185321	182905
3709	chrXIV	YNL246W	185443	+	186627	185495
3710	chrXIV	YNL245C	186904	-	186346	186865
3711	chrXIV	YNL244C	187529	-	187026	187476
3712	chrXIV	YNL243W	187989	+	191014	188052
3713	chrXIV	YNL242W	191230	+	196150	191222
3714	chrXIV	YNL241C	198002	-	196221	198005
3715	chrXIV	YNL240C	199989	-	198385	199966
3716	chrXIV	YNL239W	200511	+	202041	200494
3717	chrXIV	YNL238W	202183	+	205004	202207
3718	chrXIV	YNL237W	205143	+	206755	205179
3719	chrXIV	YNL236W	206900	+	209945	206946
3720	chrXIV	YNL233W	211737	+	214685	211780
3721	chrXIV	YNL232W	214887	+	215870	214911
3722	chrXIV	YNL231C	217190	-	215910	217251
3723	chrXIV	YNL230C	218727	-	217144	218689
3724	chrXIV	YNL229C	220409	-	218906	220357
3725	chrXIV	YNL227C	222483	-	220587	222445
3726	chrXIV	YNL225C	224518	-	222586	224462
3727	chrXIV	YNL224C	227191	-	224639	227129
3728	chrXIV	YNL223W	227384	+	229034	227410
3729	chrXIV	YNL222W	229057	+	229762	229110
3730	chrXIV	YNL221C	233745	-	230909	233714
3731	chrXIV	YNL220W	234322	+	235807	234442
3732	chrXIV	YNL219C	237809	-	235837	237773
3733	chrXIV	YNL218W	238227	+	240257	238269
3734	chrXIV	YNL216W	241600	+	244308	241673
3735	chrXIV	YNL215W	244376	+	245459	244470
3736	chrXIV	YNL214W	245596	+	246470	245651
3737	chrXIV	YNL213C	247206	-	246365	247156
3738	chrXIV	YNL212W	247378	+	249945	247424
3739	chrXIV	YNL210W	250931	+	251743	250574
3740	chrXIV	YNL209W	252036	+	254019	252085
3741	chrXIV	YNL208W	254390	+	255112	254430
3742	chrXIV	YNL207W	255256	+	256789	255266
3743	chrXIV	YNL206C	258162	-	256721	258135
3744	chrXIV	YNL204C	259277	-	258314	259275
3745	chrXIV	YNL202W	259556	+	260564	259544
3746	chrXIV	YNL201C	263474	-	260432	263426
3747	chrXIV	YNL199C	266649	-	264754	266604
3748	chrXIV	YNL197C	269931	-	267513	269879
3749	chrXIV	YNL194C	273615	-	272710	273904
3750	chrXIV	YNL192W	276387	+	280000	276387
3751	chrXIV	YNL191W	280370	+	281619	280415
3752	chrXIV	YNL189W	284068	+	286009	284108
3753	chrXIV	YNL188W	286239	+	287626	286278
3754	chrXIV	YNL186W	289305	+	291983	289329
3755	chrXIV	YNL185C	292766	-	292066	292707
3756	chrXIV	YNL183C	295719	-	293035	295662
3757	chrXIV	YNL182C	297693	-	295875	297646
3758	chrXIV	YNL180C	300841	-	299577	300758
3759	chrXIV	YNL178W	302662	+	303465	302683
3760	chrXIV	YNL177C	304664	-	303502	304606
3761	chrXIV	YNL175C	308648	-	307281	308607
3762	chrXIV	YNL173C	310097	-	308811	310123
3763	chrXIV	YNL172W	310540	+	316199	310569
3764	chrXIV	YNL169C	317774	-	316058	317719
3765	chrXIV	YNL167C	321703	-	319199	321663
3766	chrXIV	YNL166C	323587	-	322105	323555
3767	chrXIV	YNL164C	326485	-	325198	326435
3768	chrXIV	YNL163C	330138	-	326622	330093
3769	chrXIV	YNL162W	331328	+	332239	331358
3770	chrXIV	YNL161W	332432	+	334956	332452
3771	chrXIV	YNL160W	336490	+	337825	336125
3772	chrXIV	YNL159C	339368	-	338270	339342
3773	chrXIV	YNL158W	339576	+	340479	339613
3774	chrXIV	YNL157W	340309	+	340916	340368
3775	chrXIV	YNL156C	342139	-	340946	342110
3776	chrXIV	YNL154C	345502	-	343490	345481
3777	chrXIV	YNL153C	346080	-	345448	346045
3778	chrXIV	YNL152W	346292	+	347627	346309
3779	chrXIV	YNL151C	348576	-	347621	348512
3780	chrXIV	YNL149C	349789	-	349240	349754
3781	chrXIV	YNL148C	350682	-	349750	350649
3782	chrXIV	YNL147W	350857	+	351457	350919
3783	chrXIV	YNL145W	352352	+	352705	352328
3784	chrXIV	YNL142W	357181	+	359049	357200
3785	chrXIV	YNL141W	359562	+	360691	359569
3786	chrXIV	YNL139C	365813	-	360744	365776
3787	chrXIV	YNL138W-A	366038	+	366655	366035
3788	chrXIV	YNL138W	366715	+	368513	366747
3789	chrXIV	YNL137C	370149	-	368514	370111
3790	chrXIV	YNL136W	370359	+	371761	370394
3791	chrXIV	YNL135C	372243	-	371747	372201
3792	chrXIV	YNL133C	374729	-	374057	374684
3793	chrXIV	YNL132W	375230	+	378578	375272
3794	chrXIV	YNL131W	378720	+	379550	378766
3795	chrXIV	YNL130C	380873	-	379446	380820
3796	chrXIV	YNL129W	381286	+	382338	381108
3797	chrXIV	YNL128W	382359	+	383914	382326
3798	chrXIV	YNL127W	383889	+	387137	383948
3799	chrXIV	YNL126W	387164	+	389768	387222
3800	chrXIV	YNL125C	392344	-	390029	392326
3801	chrXIV	YNL124W	392872	+	394458	392915
3802	chrXIV	YNL123W	394664	+	397742	394687
3803	chrXIV	YNL121C	400585	-	398448	400538
3804	chrXIV	YNL119W	401007	+	402653	401036
3805	chrXIV	YNL118C	405580	-	402485	405576
3806	chrXIV	YNL117W	406358	+	408151	406058
3807	chrXIV	YNL116W	408293	+	410072	408317
3808	chrXIV	YNL113W	412726	+	413369	412785
3809	chrXIV	YNL112W	413598	+	416422	413624
3810	chrXIV	YNL111C	417333	-	416699	417487
3811	chrXIV	YNL110C	418568	-	417706	418511
3812	chrXIV	YNL107W	420076	+	420973	420098
3813	chrXIV	YNL106C	424606	-	420751	424538
3814	chrXIV	YNL104C	426864	-	424802	426919
3815	chrXIV	YNL103W	427584	+	429834	427599
3816	chrXIV	YNL102W	430003	+	434560	430039
3817	chrXIV	YNL101W	434821	+	437338	434852
3818	chrXIV	YNL100W	437567	+	438433	437613
3819	chrXIV	YNL099C	439307	-	438305	439272
3820	chrXIV	YNL098C	440752	-	439482	440511
3821	chrXIV	YNL097C	442490	-	441235	442384
3822	chrXIV	YNL096C	444324	-	443204	444315
3823	chrXIV	YNL094W	447336	+	449425	447333
3824	chrXIV	YNL093W	449682	+	450824	449646
3825	chrXIV	YNL091W	452258	+	456206	452311
3826	chrXIV	YNL090W	456420	+	457501	456458
3827	chrXIV	YNL088W	457644	+	462148	457687
3828	chrXIV	YNL087W	462266	+	466124	462320
3829	chrXIV	YNL085W	466865	+	469908	466886
3830	chrXIV	YNL084C	471156	-	469976	471131
3831	chrXIV	YNL083W	471367	+	473178	471402
3832	chrXIV	YNL082W	473381	+	476095	473394
3833	chrXIV	YNL081C	476653	-	476002	476598
3834	chrXIV	YNL080C	478234	-	476826	478179
3835	chrXIV	YNL079C	479205	-	478388	479143
3836	chrXIV	YNL078W	479759	+	481081	479617
3837	chrXIV	YNL077W	481243	+	483020	481284
3838	chrXIV	YNL076W	483298	+	485378	483338
3839	chrXIV	YNL075W	485524	+	486552	485593
3840	chrXIV	YNL074C	488186	-	486609	488108
3841	chrXIV	YNL073W	488369	+	490201	488416
3842	chrXIV	YNL072W	490296	+	491311	490349
3843	chrXIV	YNL071W	491492	+	493126	491497
3844	chrXIV	YNL070W	493313	+	493693	493339
3845	chrXIV	YNL069C	495016	-	493800	494990
3846	chrXIV	YNL068C	498539	-	495531	498477
3847	chrXIV	YNL067W	499624	+	500486	499712
3848	chrXIV	YNL065W	503631	+	505591	503624
3849	chrXIV	YNL064C	507290	-	505746	507319
3850	chrXIV	YNL063W	507602	+	508777	507622
3851	chrXIV	YNL062C	510255	-	508675	510226
3852	chrXIV	YNL061W	510497	+	512545	510522
3853	chrXIV	YNL059C	514961	-	512571	514918
3854	chrXIV	YNL056W	517206	+	518021	517277
3855	chrXIV	YNL055C	518884	-	517861	518831
3856	chrXIV	YNL054W	526030	+	529854	526067
3857	chrXIV	YNL053W	529832	+	531531	529831
3858	chrXIV	YNL052W	531691	+	532443	531744
3859	chrXIV	YNL051W	532667	+	533911	532694
3860	chrXIV	YNL049C	537935	-	535179	537923
3861	chrXIV	YNL048W	538146	+	539919	538196
3862	chrXIV	YNL047C	541910	-	539828	541865
3863	chrXIV	YNL045W	542984	+	545045	542976
3864	chrXIV	YNL044W	545197	+	546045	545242
3865	chrXIV	YNL042W	547894	+	549384	547915
3866	chrXIV	YNL041C	552028	-	549289	552001
3867	chrXIV	YNL039W	555001	+	556885	555049
3868	chrXIV	YNL038W	557008	+	557896	557063
3869	chrXIV	YNL037C	559107	-	557794	559142
3870	chrXIV	YNL036W	559763	+	560611	559707
3871	chrXIV	YNL032W	574366	+	575413	574396
3872	chrXIV	YNL029C	578818	-	577095	578787
3873	chrXIV	YNL027W	579471	+	581730	579530
3874	chrXIV	YNL026W	581887	+	583657	581951
3875	chrXIV	YNL025C	585291	-	584075	585292
3876	chrXIV	YNL024C-A	586874	-	586335	586849
3877	chrXIV	YNL023C	591222	-	588058	591177
3878	chrXIV	YNL021W	593179	+	595578	593199
3879	chrXIV	YNL020C	597667	-	595489	597628
3880	chrXIV	YNL016W	602803	+	604573	602864
3881	chrXIV	YNL015W	605349	+	605803	605344
3882	chrXIV	YNL014W	606319	+	609542	606108
3883	chrXIV	YNL012W	609686	+	611828	609699
3884	chrXIV	YNL009W	614821	+	616299	614623
3885	chrXIV	YNL008C	618246	-	616166	618212
3886	chrXIV	YNL007C	619692	-	618426	619681
3887	chrXIV	YNL006W	620016	+	621166	620067
3888	chrXIV	YNL005C	622473	-	621163	622439
