	Chr	ORF	TSS	Strand	TTS	+2 nucleosome
3189	chrXII	YLR367W	855831	+	857371	856044
3190	chrXII	YLR368W	857474	+	859380	857715
3191	chrXII	YLR369W	859529	+	861648	859719
3192	chrXII	YLR370C	862294	-	861557	862107
3193	chrXII	YLR371W	862516	+	866956	862725
3194	chrXII	YLR372W	867210	+	868493	867373
3195	chrXII	YLR373C	871383	-	868576	871178
3196	chrXII	YLR375W	871607	+	872820	871861
3197	chrXII	YLR376C	873601	-	872742	873386
3198	chrXII	YLR377C	874792	-	873746	874921
3199	chrXII	YLR378C	877383	-	875580	877184
3200	chrXII	YLR380W	878203	+	879568	878400
3201	chrXII	YLR381W	879677	+	881924	879909
3202	chrXII	YLR382C	884996	-	881907	884611
3203	chrXII	YLR383W	885206	+	888694	885414
3204	chrXII	YLR384C	892885	-	888782	892678
3205	chrXII	YLR385C	893428	-	892992	893248
3206	chrXII	YLR386W	893606	+	896371	893823
3207	chrXII	YLR387C	897721	-	896280	897523
3208	chrXII	YLR388W	898094	+	898895	898312
3209	chrXII	YLR389C	902660	-	899414	902480
3210	chrXII	YLR390W	903126	+	903563	903359
3211	chrXII	YLR390W-A	903670	+	904661	903888
3212	chrXII	YLR392C	906484	-	904657	906281
3213	chrXII	YLR393W	907035	+	907918	907264
3214	chrXII	YLR395C	910008	-	909523	909847
3215	chrXII	YLR396C	912348	-	910198	912145
3216	chrXII	YLR397C	914961	-	912414	914691
3217	chrXII	YLR398C	919059	-	915039	918840
3218	chrXII	YLR399C	921642	-	919220	921309
3219	chrXII	YLR401C	924496	-	922397	924284
3220	chrXII	YLR403W	924931	+	927966	925187
3221	chrXII	YLR404W	928714	+	929650	928948
3222	chrXII	YLR405W	929782	+	930933	930003
3223	chrXII	YLR406C	931781	-	930878	931699
3224	chrXII	YLR409C	937281	-	934363	937057
3225	chrXII	YLR410W	937480	+	941045	937696
3226	chrXII	YLR411W	947139	+	948146	947325
3227	chrXII	YLR412W	948351	+	949261	948536
3228	chrXII	YLR417W	954949	+	956809	955162
3229	chrXII	YLR418C	958155	-	956818	957957
3230	chrXII	YLR420W	963761	+	964955	963936
3231	chrXII	YLR421C	965597	-	964861	965371
3232	chrXII	YLR423C	973189	-	971694	973006
3233	chrXII	YLR424W	973374	+	975656	973582
3234	chrXII	YLR425W	982693	+	986861	982933
3235	chrXII	YLR427W	988324	+	990560	988544
3236	chrXII	YLR429W	990730	+	992847	990975
3237	chrXII	YLR430W	993136	+	1000217	993366
3238	chrXII	YLR431C	1001991	-	1000134	1001632
3239	chrXII	YLR432W	1002325	+	1004185	1002541
3240	chrXII	YLR433C	1006122	-	1004077	1005932
3241	chrXII	YLR435W	1006313	+	1007145	1006540
3242	chrXII	YLR436C	1011339	-	1007299	1011072
3243	chrXII	YLR437C	1012041	-	1011464	1011802
3244	chrXII	YLR438W	1012466	+	1013890	1012640
3245	chrXII	YLR438C-A	1014237	-	1013796	1014043
3246	chrXII	YLR439W	1014441	+	1015600	1014653
3247	chrXII	YLR440C	1017766	-	1015384	1017547
3248	chrXII	YLR441C	1018936	-	1017924	1018736
3249	chrXII	YLR442C	1022289	-	1019223	1022087
3250	chrXII	YLR443W	1022482	+	1024072	1022694
3251	chrXII	YLR447C	1027929	-	1026704	1027733
3252	chrXII	YLR448W	1028799	+	1030015	1029011
3253	chrXII	YLR449W	1030813	+	1032101	1031015
3254	chrXII	YLR450W	1032444	+	1035853	1032657
3255	chrXII	YLR451W	1036001	+	1038892	1036208
3256	chrXII	YLR452C	1041422	-	1039119	1041344
3257	chrXII	YLR453C	1043036	-	1041799	1043132
3258	chrXII	YLR457C	1056757	-	1055632	1056562
3259	chrXII	YLR459W	1057319	+	1058575	1057539
3260	chrXII	YLR461W	1062919	+	1063420	1062861
3261	chrXII	YLR466W	1067087	+	1071312	1067468
3262	chrXII	YLR467W	1072104	+	1077975	1072272
3263	chrXIII	YML132W	7237	+	8460	7462
3264	chrXIII	YML130C	13271	-	11389	13057
3265	chrXIII	YML129C	14763	-	14311	14533
3266	chrXIII	YML128C	16778	-	14956	16586
3267	chrXIII	YML127W	16984	+	18959	17241
3268	chrXIII	YML126C	20474	-	18874	20284
3269	chrXIII	YML125C	21717	-	20685	21524
3270	chrXIII	YML124C	23713	-	21925	23494
3271	chrXIII	YML123C	25839	-	23899	25931
3272	chrXIII	YML121W	26870	+	28048	27079
3273	chrXIII	YML120C	29897	-	27932	29660
3274	chrXIII	YML118W	32178	+	33851	32115
3275	chrXIII	YML117W	34102	+	37917	34306
3276	chrXIII	YML116W	38115	+	39980	38275
3277	chrXIII	YML115C	41865	-	40131	41641
3278	chrXIII	YML114C	43594	-	42027	43380
3279	chrXIII	YML113W	43997	+	44935	44213
3280	chrXIII	YML112W	45009	+	46135	45252
3281	chrXIII	YML111W	46816	+	49850	46985
3282	chrXIII	YML110C	50981	-	49748	50784
3283	chrXIII	YML109W	51587	+	54542	51786
3284	chrXIII	YML107C	56255	-	55226	56069
3285	chrXIII	YML106W	56482	+	57512	56711
3286	chrXIII	YML105C	58718	-	57761	58495
3287	chrXIII	YML104C	62358	-	58879	62139
3288	chrXIII	YML103C	67586	-	62533	67365
3289	chrXIII	YML102W	68288	+	69753	68492
3290	chrXIII	YML100W	70526	+	74015	70653
3291	chrXIII	YML099C	76997	-	74258	76807
3292	chrXIII	YML098W	77247	+	77929	77459
3293	chrXIII	YML097C	79733	-	78269	79495
3294	chrXIII	YML095C	82139	-	81246	81914
3295	chrXIII	YML094W	82244	+	82944	82485
3296	chrXIII	YML093W	83066	+	85887	83289
3297	chrXIII	YML092C	86760	-	85888	86571
3298	chrXIII	YML091C	91018	-	87042	90846
3299	chrXIII	YML088W	91962	+	94322	92428
3300	chrXIII	YML087C	95379	-	94322	95256
3301	chrXIII	YML086C	97527	-	95675	97290
3302	chrXIII	YML085C	99432	-	97768	99242
3303	chrXIII	YML081C-A	104221	-	103875	103985
3304	chrXIII	YML080W	108686	+	110187	108930
3305	chrXIII	YML078W	110977	+	111686	111197
3306	chrXIII	YML077W	111865	+	112470	112043
3307	chrXIII	YML076C	115385	-	112292	115152
3308	chrXIII	YML075C	118986	-	115589	118793
3309	chrXIII	YML074C	121350	-	119991	121143
3310	chrXIII	YML073C	124209	-	123150	124002
3311	chrXIII	YML072C	129526	-	124589	129353
3312	chrXIII	YML071C	131648	-	129705	131430
3313	chrXIII	YML070W	133403	+	135299	133637
3314	chrXIII	YML069W	135460	+	137235	135648
3315	chrXIII	YML068W	137485	+	139034	137680
3316	chrXIII	YML067C	140234	-	139018	140018
3317	chrXIII	YML066C	141953	-	140424	141760
3318	chrXIII	YML065W	142116	+	145083	142341
3319	chrXIII	YML064C	145937	-	144951	145730
3320	chrXIII	YML063W	146456	+	147336	146653
3321	chrXIII	YML062C	148737	-	147431	148513
3322	chrXIII	YML061C	151682	-	148864	151441
3323	chrXIII	YML060W	151792	+	153220	152047
3324	chrXIII	YML059C	158322	-	153142	158113
3325	chrXIII	YML058W-A	158717	+	159098	158815
3326	chrXIII	YML058W	159339	+	159937	159561
3327	chrXIII	YML057W	160125	+	162123	160316
3328	chrXIII	YML055W	164614	+	165385	164968
3329	chrXIII	YML054C	167308	-	165533	167287
3330	chrXIII	YML052W	170372	+	171415	170571
3331	chrXIII	YML051W	171516	+	173044	171746
3332	chrXIII	YML050W	173121	+	174204	173344
3333	chrXIII	YML049C	178177	-	174100	177969
3334	chrXIII	YML048W	178384	+	179830	178616
3335	chrXIII	YML047C	181075	-	180017	181000
3336	chrXIII	YML046W	181369	+	183528	181608
3337	chrXIII	YML043C	191929	-	190103	191701
3338	chrXIII	YML042W	192788	+	194918	192781
3339	chrXIII	YML041C	195800	-	194825	195593
3340	chrXIII	YML038C	204186	-	202554	204025
3341	chrXIII	YML036W	205611	+	206538	205811
3342	chrXIII	YML035C	209066	-	206156	208827
3343	chrXIII	YML034W	209451	+	212323	209643
3344	chrXIII	YML032C	213970	-	212336	213745
3345	chrXIII	YML031W	214157	+	216232	214376
3346	chrXIII	YML030W	216412	+	217150	216609
3347	chrXIII	YML029W	217282	+	220204	217507
3348	chrXIII	YML028W	220109	+	220834	220282
3349	chrXIII	YML027W	221190	+	222692	221393
3350	chrXIII	YML026C	223858	-	222798	223683
3351	chrXIII	YML025C	225417	-	224300	225193
3352	chrXIII	YML024W	225835	+	226758	226086
3353	chrXIII	YML023C	228708	-	226939	228487
3354	chrXIII	YML022W	228868	+	229632	229089
3355	chrXIII	YML021C	230793	-	229573	230571
3356	chrXIII	YML019W	233419	+	234716	233670
3357	chrXIII	YML017W	236518	+	239059	236702
3358	chrXIII	YML016C	241799	-	239294	241595
3359	chrXIII	YML015C	243059	-	241868	242835
3360	chrXIII	YML014W	243215	+	244160	243438
3361	chrXIII	YML013W	244120	+	246128	244330
3362	chrXIII	YML012W	246075	+	246876	246293
3363	chrXIII	YML011C	247464	-	246776	247243
3364	chrXIII	YML010W	247639	+	251118	247867
3365	chrXIII	YML009C	251558	-	251116	251358
3366	chrXIII	YML008C	253024	-	251750	252814
3367	chrXIII	YML007W	253699	+	255992	253912
3368	chrXIII	YML006C	258574	-	256018	258360
3369	chrXIII	YML005W	260236	+	261659	260438
3370	chrXIII	YML004C	262703	-	261569	262469
3371	chrXIII	YML001W	267081	+	267870	267281
3372	chrXIII	YMR001C	271471	-	268869	270934
3373	chrXIII	YMR002W	272138	+	272902	272364
3374	chrXIII	YMR003W	273086	+	273790	273276
3375	chrXIII	YMR004W	273957	+	275700	274165
3376	chrXIII	YMR005W	275959	+	277298	276169
3377	chrXIII	YMR006C	279739	-	277457	279635
3378	chrXIII	YMR008C	282768	-	280252	282564
3379	chrXIII	YMR009W	284068	+	284675	284253
3380	chrXIII	YMR011W	288041	+	289818	288101
3381	chrXIII	YMR012W	291026	+	295103	291258
3382	chrXIII	YMR013C	296786	-	294974	296600
3383	chrXIII	YMR014W	298842	+	300546	299038
3384	chrXIII	YMR015C	302539	-	300700	302484
3385	chrXIII	YMR016C	305819	-	303084	305829
3386	chrXIII	YMR017W	307489	+	308682	307197
3387	chrXIII	YMR019W	312228	+	315106	312451
3388	chrXIII	YMR020W	315410	+	316994	315473
3389	chrXIII	YMR021C	318502	-	316894	318241
3390	chrXIII	YMR022W	318680	+	319277	318903
3391	chrXIII	YMR023C	321229	-	319381	320863
3392	chrXIII	YMR024W	321907	+	323189	322112
3393	chrXIII	YMR026C	325557	-	324152	325381
3394	chrXIII	YMR028W	327459	+	328692	327685
3395	chrXIII	YMR029C	330260	-	328553	330039
3396	chrXIII	YMR030W	330619	+	332054	330835
3397	chrXIII	YMR032W	335194	+	337461	335360
3398	chrXIII	YMR033W	337745	+	339432	337964
3399	chrXIII	YMR035W	341126	+	341963	341343
3400	chrXIII	YMR036C	343562	-	341718	343338
3401	chrXIII	YMR037C	346946	-	344130	346750
3402	chrXIII	YMR038C	348277	-	347448	348070
3403	chrXIII	YMR039C	349622	-	348469	349683
3404	chrXIII	YMR040W	350312	+	350941	350325
3405	chrXIII	YMR041C	351991	-	350845	351944
3406	chrXIII	YMR042W	352596	+	353490	352739
3407	chrXIII	YMR043W	353864	+	355056	354074
3408	chrXIII	YMR044W	355344	+	356952	355541
3409	chrXIII	YMR047C	366780	-	363293	366552
3410	chrXIII	YMR048W	366972	+	368043	367166
3411	chrXIII	YMR049C	370561	-	368034	370325
3412	chrXIII	YMR052W	379566	+	380311	379748
3413	chrXIII	YMR053C	382898	-	380236	382681
3414	chrXIII	YMR054W	383089	+	386093	383346
3415	chrXIII	YMR055C	387050	-	386069	386821
3416	chrXIII	YMR056C	388244	-	387190	388074
3417	chrXIII	YMR058W	388767	+	390871	388785
3418	chrXIII	YMR059W	391077	+	391588	391280
3419	chrXIII	YMR060C	392527	-	391497	392315
3420	chrXIII	YMR061W	392731	+	394894	392955
3421	chrXIII	YMR062C	396426	-	394943	396194
3422	chrXIII	YMR063W	397040	+	397796	397236
3423	chrXIII	YMR064W	397930	+	399572	398159
3424	chrXIII	YMR065W	399851	+	401327	400054
3425	chrXIII	YMR066W	401523	+	404312	401725
3426	chrXIII	YMR067C	405600	-	404296	405378
3427	chrXIII	YMR068W	406290	+	407673	406511
3428	chrXIII	YMR069W	407801	+	408811	407980
3429	chrXIII	YMR070W	408944	+	410776	409199
3430	chrXIII	YMR071C	411323	-	410693	411134
3431	chrXIII	YMR072W	411547	+	412262	411743
3432	chrXIII	YMR073C	412913	-	412025	412701
3433	chrXIII	YMR074C	413492	-	412965	413283
3434	chrXIII	YMR075W	413979	+	416150	413937
3435	chrXIII	YMR076C	420108	-	415986	419909
3436	chrXIII	YMR077C	422216	-	421294	421991
3437	chrXIII	YMR078C	424735	-	422399	424527
3438	chrXIII	YMR079W	424945	+	426389	425154
3439	chrXIII	YMR080C	429697	-	426331	429488
3440	chrXIII	YMR081C	431549	-	430079	431253
3441	chrXIII	YMR083W	434734	+	436009	434958
3442	chrXIII	YMR086W	439146	+	442233	439380
3443	chrXIII	YMR087W	442469	+	443415	442677
3444	chrXIII	YMR088C	445242	-	443352	444998
3445	chrXIII	YMR089C	448308	-	445401	448089
3446	chrXIII	YMR091C	451422	-	450011	451211
3447	chrXIII	YMR092C	453511	-	451562	453350
3448	chrXIII	YMR093W	453992	+	455664	454193
3449	chrXIII	YMR094W	455815	+	457261	456019
3450	chrXIII	YMR095C	457959	-	457285	457930
3451	chrXIII	YMR096W	458379	+	459451	458523
3452	chrXIII	YMR097C	460570	-	459376	460352
3453	chrXIII	YMR098C	462678	-	460697	462453
3454	chrXIII	YMR099C	464850	-	463845	464635
3455	chrXIII	YMR100W	466071	+	468349	466166
3456	chrXIII	YMR104C	475526	-	473420	475277
3457	chrXIII	YMR105C	477665	-	475747	477584
3458	chrXIII	YMR106C	480230	-	478178	480017
3459	chrXIII	YMR107W	482976	+	483553	482828
3460	chrXIII	YMR108W	483875	+	486308	484047
3461	chrXIII	YMR109W	486546	+	490321	486744
3462	chrXIII	YMR110C	492015	-	490220	491807
3463	chrXIII	YMR112C	494461	-	493975	494229
3464	chrXIII	YMR113W	494945	+	496352	495167
3465	chrXIII	YMR114C	497481	-	496249	497268
3466	chrXIII	YMR115W	497650	+	499328	497872
3467	chrXIII	YMR116C	500717	-	499325	500588
3468	chrXIII	YMR117C	501919	-	501086	501704
3469	chrXIII	YMR119W	505135	+	507335	505373
3470	chrXIII	YMR120C	509323	-	507335	509286
3471	chrXIII	YMR121C	510383	-	509682	510160
3472	chrXIII	YMR123W	513542	+	514086	513765
3473	chrXIII	YMR125W	517471	+	520588	517665
3474	chrXIII	YMR127C	523446	-	522112	523218
3475	chrXIII	YMR128W	523650	+	527691	523844
3476	chrXIII	YMR129W	527746	+	531969	527979
3477	chrXIII	YMR131C	534698	-	533091	534540
3478	chrXIII	YMR133W	536207	+	537609	536040
3479	chrXIII	YMR135C	540109	-	538638	539861
3480	chrXIII	YMR136W	540914	+	542962	541204
3481	chrXIII	YMR137C	545024	-	542851	544819
3482	chrXIII	YMR138W	545155	+	545798	545360
3483	chrXIII	YMR139W	545933	+	547330	546137
3484	chrXIII	YMR140W	547657	+	549237	547860
3485	chrXIII	YMR142C	551211	-	550088	551003
3486	chrXIII	YMR143W	551853	+	552986	552105
3487	chrXIII	YMR145C	556678	-	554594	556653
3488	chrXIII	YMR146C	558590	-	557382	558346
3489	chrXIII	YMR148W	560059	+	560979	560298
3490	chrXIII	YMR149W	560919	+	561967	561145
3491	chrXIII	YMR150C	562568	-	561811	562373
3492	chrXIII	YMR152W	563085	+	564255	563257
3493	chrXIII	YMR153W	564383	+	565989	564605
3494	chrXIII	YMR154C	568218	-	565999	568011
3495	chrXIII	YMR156C	571046	-	570244	570780
3496	chrXIII	YMR157C	572042	-	571267	571835
3497	chrXIII	YMR158W	572241	+	572800	572410
3498	chrXIII	YMR159C	574893	-	574476	574646
3499	chrXIII	YMR161W	577669	+	578419	577875
3500	chrXIII	YMR162C	584075	-	578709	583866
3501	chrXIII	YMR163C	586533	-	584215	586308
3502	chrXIII	YMR164C	589689	-	586894	589457
3503	chrXIII	YMR165C	592816	-	589945	592562
3504	chrXIII	YMR167W	594875	+	597218	595079
3505	chrXIII	YMR168C	599170	-	596950	598944
3506	chrXIII	YMR169C	601138	-	599297	600972
3507	chrXIII	YMR170C	603108	-	601268	603096
3508	chrXIII	YMR171C	605696	-	603615	605510
3509	chrXIII	YMR172W	606106	+	608246	606286
3510	chrXIII	YMR173W	608635	+	610094	608723
3511	chrXIII	YMR176W	611632	+	616033	611839
3512	chrXIII	YMR177W	616429	+	618318	616663
3513	chrXIII	YMR179W	619799	+	622243	619911
3514	chrXIII	YMR180C	623290	-	622133	623036
3515	chrXIII	YMR182C	625280	-	624532	625062
3516	chrXIII	YMR183C	627885	-	626677	627668
3517	chrXIII	YMR184W	628182	+	628828	628351
3518	chrXIII	YMR186W	632328	+	634563	632495
3519	chrXIII	YMR188C	637027	-	636174	636860
3520	chrXIII	YMR189W	637364	+	640694	637540
3521	chrXIII	YMR190C	645410	-	640767	645214
3522	chrXIII	YMR191W	645646	+	646936	645856
3523	chrXIII	YMR192W	647029	+	649363	647270
3524	chrXIII	YMR193W	650026	+	650935	650229
3525	chrXIII	YMR194W	651163	+	652008	651331
3526	chrXIII	YMR194C-B	652913	-	652325	652733
3527	chrXIII	YMR195W	654029	+	654542	653995
3528	chrXIII	YMR197C	659231	-	658369	659048
3529	chrXIII	YMR198W	659465	+	661658	659667
3530	chrXIII	YMR199W	662446	+	664379	662446
3531	chrXIII	YMR200W	664668	+	665869	664868
3532	chrXIII	YMR201C	667059	-	665713	666882
3533	chrXIII	YMR202W	667512	+	668268	667695
3534	chrXIII	YMR203W	668427	+	669875	668667
3535	chrXIII	YMR204C	671366	-	669825	671179
3536	chrXIII	YMR207C	684003	-	677075	683782
3537	chrXIII	YMR208W	684449	+	685907	684599
3538	chrXIII	YMR210W	687493	+	688924	687690
3539	chrXIII	YMR211W	689040	+	690652	689259
3540	chrXIII	YMR212C	693189	-	690577	692954
3541	chrXIII	YMR213W	693350	+	695190	693572
3542	chrXIII	YMR214W	695331	+	696617	695525
3543	chrXIII	YMR215W	696762	+	698498	696942
3544	chrXIII	YMR216C	701235	-	698693	700992
3545	chrXIII	YMR217W	701664	+	703449	701865
3546	chrXIII	YMR218C	706919	-	703360	706699
3547	chrXIII	YMR219W	707111	+	712197	707304
3548	chrXIII	YMR220W	712298	+	713913	712488
3549	chrXIII	YMR222C	716337	-	715573	716117
3550	chrXIII	YMR223W	716512	+	718467	716720
3551	chrXIII	YMR224C	720693	-	718413	720465
3552	chrXIII	YMR225C	721424	-	720804	721218
3553	chrXIII	YMR226C	722446	-	721532	722220
3554	chrXIII	YMR227C	724403	-	722474	724212
3555	chrXIII	YMR228W	724618	+	725731	724800
3556	chrXIII	YMR229C	731176	-	725828	731002
3557	chrXIII	YMR230W	732382	+	733234	732593
3558	chrXIII	YMR231W	733493	+	736822	733708
3559	chrXIII	YMR232W	736926	+	739013	736954
3560	chrXIII	YMR233W	739128	+	739913	739384
3561	chrXIII	YMR234W	740193	+	741417	740396
3562	chrXIII	YMR235C	742779	-	741304	742561
3563	chrXIII	YMR236W	742951	+	743664	743148
3564	chrXIII	YMR237W	743684	+	746086	743870
3565	chrXIII	YMR238W	746237	+	747817	746437
3566	chrXIII	YMR239C	749735	-	748109	749528
3567	chrXIII	YMR240C	751307	-	749878	751079
3568	chrXIII	YMR241W	751739	+	752973	751816
3569	chrXIII	YMR242C	754228	-	753118	754021
3570	chrXIII	YMR243C	756277	-	754714	756073
3571	chrXIII	YMR246W	759580	+	762046	759638
3572	chrXIII	YMR247C	768100	-	763291	767885
3573	chrXIII	YMR250W	770758	+	772879	770887
3574	chrXIII	YMR251W	773280	+	774015	773017
3575	chrXIII	YMR251W-A	774711	+	775213	774825
3576	chrXIII	YMR255W	778018	+	778690	778162
3577	chrXIII	YMR256C	779159	-	778774	778937
3578	chrXIII	YMR257C	782419	-	779388	782197
3579	chrXIII	YMR260C	789864	-	789218	789672
3580	chrXIII	YMR261C	793452	-	790060	793278
3581	chrXIII	YMR263W	794893	+	795597	795088
3582	chrXIII	YMR264W	795759	+	796541	795988
3583	chrXIII	YMR266W	798501	+	801586	798775
3584	chrXIII	YMR267W	801682	+	802795	801885
3585	chrXIII	YMR268C	804264	-	802708	804047
3586	chrXIII	YMR269W	804417	+	805146	804620
3587	chrXIII	YMR270C	806564	-	805219	806337
3588	chrXIII	YMR271C	808112	-	806789	807915
3589	chrXIII	YMR272C	810816	-	809448	810636
3590	chrXIII	YMR273C	814176	-	811158	813950
3591	chrXIII	YMR274C	815320	-	814320	815133
3592	chrXIII	YMR275C	818632	-	815531	818407
3593	chrXIII	YMR276W	818789	+	820056	819029
3594	chrXIII	YMR277W	820159	+	822583	820387
3595	chrXIII	YMR278W	822723	+	824771	822913
3596	chrXIII	YMR280C	831329	-	827028	831210
3597	chrXIII	YMR281W	832265	+	833348	832445
3598	chrXIII	YMR282C	835145	-	833270	834939
3599	chrXIII	YMR283C	836842	-	835249	836600
3600	chrXIII	YMR284W	838143	+	840078	838326
3601	chrXIII	YMR285C	841699	-	839947	841495
3602	chrXIII	YMR286W	841925	+	842330	842135
3603	chrXIII	YMR287C	845420	-	842303	845169
3604	chrXIII	YMR288W	845558	+	848538	845769
3605	chrXIII	YMR289W	848693	+	849948	848890
3606	chrXIII	YMR290C	851618	-	849826	851432
3607	chrXIII	YMR292W	854765	+	855380	854955
3608	chrXIII	YMR293C	856823	-	855312	856587
3609	chrXIII	YMR294W	856931	+	858138	857183
3610	chrXIII	YMR295C	858945	-	858107	858737
3611	chrXIII	YMR296C	861099	-	859131	860785
3612	chrXIII	YMR297W	861850	+	863628	862077
3613	chrXIII	YMR298W	863797	+	864385	864013
3614	chrXIII	YMR299C	865401	-	864299	865161
3615	chrXIII	YMR300C	867174	-	865496	866949
3616	chrXIII	YMR301C	869666	-	867484	869457
3617	chrXIII	YMR302C	872664	-	870011	872448
3618	chrXIII	YMR303C	874395	-	873210	874328
3619	chrXIII	YMR304W	874791	+	878947	875019
3620	chrXIII	YMR305C	880324	-	878875	880320
3621	chrXIII	YMR306W	880818	+	886520	881290
3622	chrXIII	YMR307W	886968	+	888862	887176
3623	chrXIII	YMR308C	892401	-	888896	892164
3624	chrXIII	YMR309C	895482	-	892680	895264
3625	chrXIII	YMR311C	897642	-	896862	897435
3626	chrXIII	YMR312W	898401	+	899344	898580
3627	chrXIII	YMR313C	901322	-	899279	901124
3628	chrXIII	YMR314W	901666	+	902571	901858
3629	chrXIII	YMR315W	902698	+	903960	902909
3630	chrXIII	YMR316W	904761	+	905892	904921
3631	chrXIII	YMR318C	912187	-	910897	912034
3632	chrXIII	YMR319C	914724	-	912654	914527
3633	chrXIV	YNL339C	6167	-	294	5986
3634	chrXIV	YNL336W	8323	+	9556	8548
3635	chrXIV	YNL334C	12923	-	12092	12738
3636	chrXIV	YNL333W	13199	+	14305	13268
3637	chrXIV	YNL332W	14832	+	15854	14758
3638	chrXIV	YNL331C	17248	-	15902	17197
3639	chrXIV	YNL330C	19357	-	17940	19126
3640	chrXIV	YNL329C	22633	-	19481	22449
3641	chrXIV	YNL328C	23345	-	22533	23076
3642	chrXIV	YNL327W	24017	+	27226	24073
3643	chrXIV	YNL326C	28379	-	27184	28159
3644	chrXIV	YNL325C	31387	-	28679	31513
3645	chrXIV	YNL323W	31900	+	33326	32113
3646	chrXIV	YNL322C	34262	-	33217	34025
3647	chrXIV	YNL321W	34696	+	37555	34889
3648	chrXIV	YNL318C	40329	-	38707	40204
3649	chrXIV	YNL317W	40619	+	42091	40817
3650	chrXIV	YNL316C	43131	-	41917	42923
3651	chrXIV	YNL315C	44269	-	43219	44057
3652	chrXIV	YNL314W	44444	+	45311	44670
3653	chrXIV	YNL312W	48245	+	49294	48459
3654	chrXIV	YNL311C	51688	-	49333	51478
3655	chrXIV	YNL310C	52463	-	51818	52232
